Date,Region,Product,Sales,Units,Profit
2020-08,East,Product D,41384.49,807,6721.93
2024-01,East,Product C,46384.19,854,13465.72
2021-12,South,Product A,68933.62,663,8764.41
2024-04,South,Product D,28053.48,848,7631.7
2024-03,South,Product C,30195.38,1024,4488.05
2020-03,West,Product A,51869.41,945,7712.8
2020-11,East,Product A,74912.82,712,21387.03
2019-08,Central,Product E,47526.15,822,6458.94
2021-03,North,Product D,59152.0,868,5918.83
2021-07,Central,Product A,49591.34,489,11063.6
2023-09,Central,Product B,39874.41,1039,9492.42
2019-05,West,Product B,59969.94,760,10543.08
2020-09,Central,Product C,61909.03,842,13401.22
2023-05,South,Product B,33549.1,887,4442.87
2024-06,South,Product B,27320.22,717,6176.7
2021-09,East,Product D,70799.04,1086,9096.86
2025-04,North,Product C,55571.89,817,16533.23
2019-01,South,Product A,45885.9,735,8448.04
2019-02,West,Product A,56775.5,755,16068.6
2025-04,North,Product C,33236.21,1109,6077.2
2019-08,West,Product C,44455.35,878,9830.07
2019-03,East,Product E,50063.33,186,14631.45
2021-03,West,Product C,48002.5,790,8957.79
2020-01,Central,Product B,99765.31,557,29166.26
2025-05,North,Product B,75879.63,928,13928.73
2023-02,North,Product C,71441.97,827,20979.92
2020-08,West,Product B,48654.95,1039,10283.69
2019-05,South,Product E,44380.08,581,9631.56
2020-10,Central,Product C,41591.64,1138,10211.81
2018-12,South,Product D,47214.73,486,13370.8
2019-10,South,Product E,56330.22,756,10445.24
2021-09,West,Product A,36392.14,735,4861.66
2024-10,East,Product E,56938.22,875,16178.14
2019-07,North,Product D,45197.1,876,4551.06
2024-04,East,Product E,67538.29,763,11317.96
2022-07,West,Product C,19755.59,863,2938.49
2025-07,North,Product C,44192.26,872,8605.69
2024-08,South,Product A,48817.12,828,8919.17
2018-10,North,Product E,55053.34,880,8093.51
2025-02,Central,Product C,32088.25,772,5235.31
2020-06,East,Product C,82153.23,862,11032.08
2024-04,West,Product B,33187.81,797,8728.11
2022-01,South,Product A,31932.38,842,4388.39
2024-07,West,Product C,66817.33,732,7848.9
2024-01,East,Product C,61424.59,718,11180.04
2020-03,South,Product C,40530.94,1129,5076.97
2021-03,East,Product A,30199.12,609,6652.82
2024-06,South,Product D,73204.9,1044,20652.62
2022-09,North,Product D,58052.37,1130,11455.69
2020-11,South,Product A,96450.43,486,13539.75
2020-03,East,Product E,62986.78,786,13454.61
2018-03,Central,Product C,59264.31,1044,9965.17
2025-01,North,Product A,18351.38,743,4557.6
2019-09,North,Product E,53394.74,899,7984.07
2019-12,Central,Product C,36999.82,648,8572.91
2018-03,West,Product A,66027.53,766,14674.68
2022-12,Central,Product B,42202.62,837,7521.09
2018-07,Central,Product E,65114.73,657,10713.49
2019-11,West,Product A,59395.34,615,12800.62
2019-05,West,Product E,69671.14,759,7159.62
2021-08,West,Product E,50735.56,485,11767.3
2022-07,Central,Product E,62381.78,857,17616.22
2024-12,North,Product E,41312.21,964,11752.48
2024-01,Central,Product E,68614.48,863,18684.96
2019-05,East,Product E,51790.01,704,12361.11
2022-08,Central,Product E,40316.56,805,6359.15
2023-02,Central,Product D,32640.99,859,3363.47
2020-02,North,Product A,66297.96,904,12387.48
2024-10,Central,Product E,82987.82,972,23791.14
2021-10,Central,Product A,33247.7,633,6749.37
2018-12,Central,Product A,64056.73,759,12587.14
2020-11,West,Product B,58270.7,876,10388.38
2020-08,West,Product C,33732.94,798,4151.26
2019-07,East,Product D,64734.31,1070,8782.81
2019-12,East,Product C,38796.96,752,8729.03
2021-03,East,Product B,36687.91,346,8411.97
2018-09,Central,Product D,50591.93,588,15026.77
2023-03,West,Product B,69940.92,745,11262.44
2024-10,North,Product D,62973.25,1078,7322.45
2021-01,Central,Product C,44432.87,800,12442.06
2020-01,Central,Product E,50045.4,976,7704.0
2025-04,West,Product D,45567.79,981,8152.28
2025-02,South,Product C,69051.68,659,7742.04
2022-10,East,Product B,44245.67,851,12543.34
2022-01,North,Product E,42631.05,859,7998.76
2024-10,Central,Product C,59254.85,1287,11394.62
2019-01,East,Product A,61718.86,1028,11923.86
2024-03,North,Product E,41597.13,810,11812.77
2019-06,West,Product C,57836.96,729,16182.68
2021-11,West,Product A,46858.53,952,6533.97
2020-09,East,Product D,0.0,1089,0.0
2019-02,East,Product C,49603.68,794,6978.52
2024-08,North,Product C,38455.81,594,5730.93
2024-11,Central,Product E,50611.42,803,5207.8
2022-05,South,Product B,52486.29,975,9937.42
2020-05,East,Product A,41367.55,736,7719.33
2022-03,South,Product D,39269.94,850,4091.55
2018-09,Central,Product B,45241.47,1221,7399.97
2024-02,North,Product D,60556.94,726,13359.52
2025-08,Central,Product A,56514.01,851,8311.05
2018-07,North,Product E,30477.88,906,7754.79
2022-10,West,Product B,44594.92,989,7900.62
2018-10,East,Product C,52707.57,903,15501.05
2024-04,North,Product C,53660.99,782,5601.58
2019-09,East,Product B,62381.21,1192,15738.87
2019-09,South,Product A,80970.12,758,21248.3
2018-09,Central,Product E,33635.23,782,8172.33
2023-12,South,Product C,57573.0,834,13971.44
2023-11,East,Product D,32094.32,999,8792.39
2019-06,West,Product E,48107.88,865,8868.15
2025-03,North,Product C,60587.64,964,9138.83
2020-01,North,Product D,35270.16,742,5787.9
2024-09,East,Product C,44979.58,966,11567.2
2024-07,West,Product C,59326.37,623,13349.88
2025-03,North,Product C,42622.04,717,5886.63
2018-05,West,Product C,59587.35,825,13237.74
2025-03,West,Product D,57599.23,848,5885.44
2019-04,North,Product A,57685.54,1011,9001.08
2020-04,West,Product E,36812.96,416,9152.26
2021-02,North,Product C,35379.71,1200,6769.05
2020-12,Central,Product C,49286.85,1039,11010.47
2020-12,East,Product E,80333.19,905,12513.02
2023-01,East,Product B,52830.5,899,7762.4
2020-10,West,Product D,55023.65,1093,12865.58
2021-06,East,Product C,52659.46,799,10424.32
2020-11,North,Product B,39553.24,662,7593.09
2020-09,West,Product E,46672.91,702,8239.84
2019-01,North,Product B,30018.07,879,6025.75
2019-07,South,Product B,59760.92,1162,10723.89
2022-01,South,Product D,37203.71,1122,3929.78
2018-06,East,Product E,41658.16,670,6443.13
2025-04,East,Product B,47274.7,910,8502.6
2021-12,Central,Product B,48190.8,596,10139.39
2024-05,Central,Product A,16179.25,833,3939.8
2019-01,South,Product E,39882.62,780,7754.65
2025-07,West,Product C,44150.42,597,6172.62
2024-08,Central,Product D,75485.91,820,17859.03
2020-12,South,Product B,53017.84,786,13580.92
2021-03,Central,Product C,38341.97,980,8949.54
2022-01,West,Product A,54899.48,730,8287.63
2021-03,South,Product C,58706.56,995,12221.9
2022-10,North,Product C,55505.7,855,13852.36
2019-04,South,Product C,60947.65,764,7017.91
2020-08,North,Product C,66042.69,430,14434.45
2021-12,South,Product D,46005.47,727,11962.04
2024-08,East,Product C,47947.22,754,7240.6
2022-06,North,Product D,39901.31,1004,8689.21
2025-03,East,Product C,27457.97,759,6802.61
2020-05,Central,Product B,43720.93,1083,7321.51
2021-02,Central,Product E,42853.07,666,11929.32
2023-03,East,Product D,55664.28,888,16552.22
2023-03,South,Product A,70292.03,951,19932.39
2024-10,North,Product A,50836.1,932,5153.97
2020-08,South,Product C,25651.73,368,4619.39
2021-01,East,Product B,49982.76,985,9466.11
2020-04,East,Product C,53659.55,770,10434.25
2023-02,West,Product B,61606.18,532,17921.19
2022-01,Central,Product A,41175.18,682,9852.69
2021-08,West,Product C,46529.36,795,12028.13
2020-06,East,Product D,51200.41,1080,12136.65
2022-03,Central,Product A,22012.4,805,3544.85
2024-04,Central,Product D,13041.7,419,3008.61
2025-01,Central,Product E,63617.91,803,8390.46
2018-05,Central,Product A,65715.52,873,9812.73
2025-07,North,Product D,28957.9,976,3496.77
2024-06,Central,Product A,48802.12,608,6786.16
2018-09,East,Product A,67114.44,890,18625.33
2019-03,East,Product B,70946.99,384,17224.38
2019-10,South,Product E,92021.16,952,10862.94
2018-11,South,Product E,31938.7,587,3884.59
2020-12,West,Product C,68503.26,857,8598.1
2022-01,Central,Product D,31246.55,920,5722.04
2021-06,North,Product A,47786.77,404,10511.64
2019-06,South,Product C,49712.95,940,6116.85
2023-06,Central,Product B,56682.05,740,12899.72
2022-08,East,Product C,37294.3,858,8646.99
2020-09,North,Product D,57529.9,1088,12067.17
2021-11,Central,Product D,47637.29,655,7977.51
2018-04,South,Product C,46366.87,932,7163.2
2021-02,West,Product B,47172.7,717,7738.49
2018-12,Central,Product E,43463.75,891,7481.51
2019-10,Central,Product E,52399.82,919,14476.93
2021-11,South,Product E,41626.95,958,12427.32
2025-04,West,Product A,64439.11,729,14613.29
2018-01,Central,Product C,44784.15,1012,9277.48
2018-09,North,Product A,58613.06,720,8789.89
2018-11,East,Product A,52683.98,786,11482.25
2020-05,South,Product E,32227.4,894,5831.84
2022-09,West,Product A,52090.27,673,12679.15
2018-04,Central,Product A,64341.94,595,16256.35
2018-04,South,Product E,34033.35,761,6010.88
2022-02,East,Product C,40498.88,844,6843.93
2022-12,Central,Product C,40110.51,752,10796.96
2022-06,North,Product C,31570.68,1170,6340.49
2021-02,West,Product E,37783.6,869,9404.39
2019-01,North,Product B,57182.07,448,12599.53
2021-09,South,Product C,59550.47,663,6053.8
2018-06,East,Product C,36402.38,654,6405.76
2018-09,North,Product A,44192.94,699,6823.0
2022-11,East,Product A,51815.51,758,13344.78
2025-01,Central,Product C,36477.08,858,4167.13
2021-09,Central,Product E,12241.54,862,3500.7
2022-08,South,Product B,37897.82,884,6506.49
2019-04,East,Product D,44194.2,741,8999.95
2022-11,North,Product B,40738.21,837,5256.37
2020-06,East,Product C,45349.37,963,5738.42
2019-12,North,Product C,76758.78,799,15431.45
2021-02,West,Product A,73617.37,1092,18981.79
2018-05,West,Product C,37757.24,830,6485.21
2025-06,South,Product D,76284.65,820,7918.46
2022-09,West,Product D,49008.82,707,11805.56
2023-02,South,Product C,25967.61,850,3095.91
2019-12,East,Product D,60131.71,977,10331.79
2021-05,Central,Product C,65520.75,1076,15482.94
2023-12,West,Product A,69945.96,987,16001.72
2020-04,South,Product B,42471.59,691,4348.91
2021-12,East,Product D,65866.46,505,18369.87
2018-12,East,Product A,45872.26,734,13495.5
2018-07,West,Product D,44870.31,1022,12556.71
2021-03,South,Product D,34388.87,789,7931.08
2024-05,North,Product A,55069.43,786,12200.89
2025-03,West,Product E,65587.66,671,11282.51
2021-06,Central,Product D,0.0,1056,0.0
2022-05,West,Product D,54923.25,374,7013.5
2020-11,West,Product A,38734.6,979,9612.02
2023-09,East,Product B,66104.15,624,12731.31
2018-12,West,Product D,10070.3,940,2981.9
2021-11,North,Product A,75192.53,739,9890.94
2023-12,South,Product E,52634.42,487,8880.71
2020-12,South,Product C,44438.05,1245,12749.86
2020-02,East,Product C,36859.96,945,10344.55
2023-01,East,Product B,40699.49,878,5928.17
2025-03,South,Product E,44533.91,859,13308.21
2018-09,West,Product B,47958.55,760,6942.21
2020-09,Central,Product B,31106.56,871,6212.34
2022-01,South,Product D,43213.07,410,10555.1
2020-01,West,Product D,44544.78,709,9848.11
2019-11,Central,Product B,44866.1,904,4686.26
2021-09,East,Product D,49209.55,562,6229.13
2021-06,South,Product C,42136.57,867,6234.88
2023-05,West,Product E,58013.49,822,12789.39
2020-08,South,Product D,58894.26,649,12858.74
2023-11,North,Product A,53524.85,813,15484.8
2024-06,East,Product C,35017.79,842,6774.63
2022-07,North,Product C,36373.86,847,9385.6
2023-12,East,Product B,54107.34,1105,12970.52
2020-06,South,Product D,35768.24,566,10507.03
2018-11,Central,Product B,55207.45,963,8886.07
2020-11,West,Product A,55020.71,1132,6558.66
2018-01,South,Product D,49612.63,999,10352.07
2022-11,West,Product E,57849.49,658,15311.02
2023-11,East,Product D,70105.83,850,8808.33
2020-08,South,Product D,46360.44,1080,5653.3
2021-09,South,Product E,8726.3,969,1864.84
2025-08,West,Product A,42131.95,888,7233.63
2025-08,Central,Product E,57055.97,790,13028.51
2020-05,South,Product E,42083.19,744,11714.6
2019-01,West,Product A,27276.6,876,2806.05
2020-10,East,Product A,49309.93,589,8707.82
2020-02,North,Product E,51238.86,774,11118.02
2022-11,West,Product E,25915.5,784,6580.8
2021-04,South,Product B,59145.37,1029,8040.3
2021-07,East,Product E,30861.94,793,5879.01
2019-02,North,Product B,64203.57,789,6445.23
2018-04,West,Product C,40618.46,1005,9304.11
2018-05,North,Product B,55826.09,719,9320.67
2018-07,Central,Product A,92705.14,706,16976.94
2018-01,West,Product C,29789.68,767,7987.04
2018-07,North,Product C,67417.67,591,16696.2
2023-02,East,Product B,23525.11,630,5160.7
2022-08,North,Product C,42109.53,1072,7445.07
2021-03,South,Product E,12112.52,898,3193.09
2021-12,Central,Product B,24513.33,740,4578.96
2021-05,South,Product C,63699.21,913,9495.79
2023-02,South,Product D,40526.27,720,8373.71
2024-04,East,Product B,63129.95,864,12936.86
2023-05,Central,Product B,42249.04,753,7985.43
2019-10,South,Product D,58233.36,856,7743.3
2024-09,West,Product E,54307.39,791,7773.13
2019-06,North,Product C,48523.32,1068,12460.19
2020-12,West,Product D,58843.91,939,14840.53
2022-10,Central,Product B,38635.63,796,10742.11
2020-01,North,Product E,52502.33,853,9458.83
2019-04,South,Product C,49059.08,987,13318.46
2018-09,Central,Product D,87749.7,663,16249.2
2020-06,South,Product A,55619.68,764,6349.64
2022-12,West,Product C,55719.04,963,9614.14
2021-12,West,Product C,33963.29,1238,7987.72
2020-10,West,Product C,67664.72,765,10853.15
2018-12,North,Product C,39627.08,932,6126.94
2022-09,South,Product D,45047.32,1008,12738.63
2023-06,Central,Product C,61779.61,450,17767.56
2022-05,West,Product B,64469.58,886,9713.42
2019-12,North,Product A,36197.66,808,10813.67
2025-05,Central,Product D,38715.67,843,7706.75
2023-11,North,Product E,17369.29,1061,2249.94
2018-03,West,Product D,49312.83,787,8363.97
2022-10,North,Product C,59819.63,720,7717.34
2022-04,East,Product E,71609.0,965,13336.99
2025-03,East,Product C,45724.8,400,11301.6
2018-01,East,Product E,55600.7,748,7836.59
2020-02,Central,Product D,70017.24,576,16842.6
2024-06,Central,Product C,59655.71,1235,7762.62
2018-11,Central,Product B,50504.75,876,7499.64
2024-05,West,Product A,53145.29,846,11579.52
2020-08,Central,Product D,37423.74,1028,9858.19
2018-08,East,Product C,69282.51,810,10135.38
2022-05,North,Product A,13622.16,939,1442.43
2025-05,North,Product D,65155.56,868,13251.02
2019-04,East,Product B,48537.15,1234,12445.88
2019-03,South,Product D,8877.66,877,1396.88
2018-04,West,Product D,68961.73,844,9432.53
2022-05,East,Product E,50722.92,1159,9084.87
2019-06,Central,Product D,53123.08,520,15658.13
2024-10,East,Product C,60965.56,970,16969.59
2022-06,North,Product D,49122.06,970,6318.28
2023-03,Central,Product A,49010.36,904,7525.99
2021-09,North,Product E,94072.82,666,22472.58
2021-03,East,Product D,39129.77,597,4677.01
2019-10,Central,Product D,33911.6,578,3418.87
2019-09,West,Product A,57628.91,704,6691.01
2018-07,West,Product D,82987.6,434,14541.24
2023-01,North,Product E,36384.29,1145,7119.39
2020-07,East,Product E,52123.39,940,13974.17
2020-03,East,Product E,47171.12,784,7635.06
2023-06,West,Product B,71610.21,671,20745.85
2019-02,South,Product A,39001.93,658,9686.91
2020-06,Central,Product E,32946.93,949,7913.81
2023-01,East,Product C,69168.42,841,11930.57
2018-10,East,Product D,57466.72,1012,13991.36
2023-03,Central,Product E,46202.77,559,8397.01
2023-01,South,Product E,42030.23,996,7935.21
2024-02,East,Product A,66929.75,310,8353.94
2022-10,North,Product E,43381.17,635,6259.45
2019-04,West,Product B,64721.44,451,15975.16
2024-04,Central,Product E,41340.32,1070,5241.48
2021-03,Central,Product E,60429.01,1025,15228.38
2018-12,South,Product C,49225.59,777,10700.46
2022-04,East,Product C,33956.77,1066,6146.75
2022-12,East,Product C,37862.89,924,8211.34
2018-06,South,Product B,47622.3,664,6541.26
2022-02,South,Product E,52084.89,649,7773.17
2019-03,East,Product C,42548.11,1034,9082.06
2018-11,West,Product A,66908.67,870,11673.65
2021-04,West,Product C,27197.75,629,2812.22
2022-11,South,Product B,72069.87,1097,17051.47
2022-12,East,Product E,30289.39,645,7197.89
2025-05,Central,Product C,91449.72,613,24533.16
2025-05,South,Product C,42576.79,543,9424.86
2025-06,Central,Product E,56592.65,838,6994.1
2021-04,West,Product C,53502.8,712,7200.89
2024-06,Central,Product C,41434.64,690,4410.03
2023-05,West,Product A,112218.43,635,12416.82
2021-09,North,Product B,76596.87,683,18611.23
2020-09,South,Product E,49182.94,795,12604.47
2023-11,South,Product E,47369.99,1179,7154.53
2021-09,West,Product A,57739.35,858,13089.66
2023-07,North,Product E,48098.05,1094,7773.86
2022-06,West,Product E,31935.37,884,7381.03
2025-05,North,Product D,50968.84,827,9446.14
2025-05,Central,Product E,61457.95,241,9729.44
2022-02,South,Product B,64374.99,543,9980.96
2020-03,West,Product B,32818.47,674,9247.94
2022-04,East,Product A,41888.33,785,9295.49
2018-11,West,Product E,30649.21,722,8965.32
2024-11,Central,Product C,58841.66,951,16191.83
2024-10,South,Product D,39832.92,790,11300.68
2018-08,South,Product C,56550.84,394,10533.93
2018-12,East,Product D,33821.44,658,8801.97
2019-12,North,Product C,42911.99,561,7659.81
2024-10,Central,Product C,59158.2,809,7255.34
2020-12,West,Product A,67156.32,635,7058.19
2021-04,East,Product D,58878.68,796,10913.7
2025-01,East,Product C,43301.64,753,10313.95
2024-03,South,Product D,24970.56,710,3298.81
2021-01,East,Product E,23430.02,821,3327.56
2021-07,North,Product C,44292.97,833,10974.68
2019-08,Central,Product E,26566.42,678,5269.23
2019-08,North,Product C,57785.25,800,6806.21
2022-04,Central,Product D,64906.5,1164,18191.67
2018-02,North,Product D,40801.33,835,9343.26
2022-04,North,Product E,53921.07,717,8758.53
2022-06,Central,Product C,53544.55,866,12345.85
2019-01,East,Product C,51447.09,1120,14697.12
2024-03,North,Product D,81054.17,1053,13709.76
2021-12,East,Product A,61346.22,921,12909.13
2022-06,East,Product C,45440.58,923,9973.32
2022-03,North,Product C,54341.77,515,15756.8
2024-10,North,Product E,54183.6,1426,8368.18
2021-01,East,Product B,50458.66,725,15029.28
2021-06,East,Product C,44927.2,684,9621.98
2022-02,North,Product E,49176.36,954,13300.08
2018-11,East,Product E,27707.57,898,3692.09
2020-02,North,Product A,49392.82,485,12851.66
2023-05,South,Product A,40852.45,942,11299.59
2024-05,Central,Product C,57384.85,1281,11694.73
2025-05,North,Product B,34107.23,336,9990.1
2023-07,North,Product A,64759.57,617,16937.61
2023-09,South,Product C,55822.52,1210,6192.65
2020-04,East,Product E,47004.84,1141,10447.95
2024-04,East,Product C,51231.3,643,10786.19
2025-01,South,Product A,43888.81,762,12464.7
2022-02,West,Product E,58255.89,690,9389.91
2025-07,West,Product C,64644.38,829,11802.62
2023-08,South,Product B,32654.95,730,4532.7
2022-02,Central,Product E,38701.04,1020,11235.72
2021-11,North,Product E,35871.49,978,10293.49
2022-11,West,Product D,39733.11,1053,9669.43
2022-08,East,Product B,46479.38,989,7151.1
2019-04,East,Product B,40232.36,848,11669.19
2018-01,South,Product C,38549.65,430,8559.43
2024-05,Central,Product B,50471.26,833,6667.8
2020-05,South,Product D,32278.38,786,6024.56
2020-08,East,Product C,42471.3,663,7369.11
2020-01,West,Product D,47848.7,671,8746.75
2018-02,North,Product A,38288.96,1005,6965.74
2020-07,South,Product B,51685.07,1278,8322.04
2019-04,Central,Product E,80947.75,744,21083.49
2020-06,Central,Product E,50034.07,792,7151.34
2021-09,North,Product A,59836.98,718,9374.54
2022-10,East,Product B,41268.82,955,10973.83
2025-03,South,Product C,54002.39,664,11300.52
2018-09,East,Product D,70290.62,716,19535.47
2025-06,South,Product D,38286.79,581,5328.55
2018-04,East,Product A,32647.82,947,6168.12
2023-09,Central,Product C,39920.36,984,10142.45
2019-06,West,Product D,58853.89,1094,10334.3
2022-11,West,Product C,43043.04,881,5909.87
2025-08,Central,Product A,58172.28,501,12031.33
2018-07,West,Product C,58737.46,560,6346.48
2019-01,East,Product E,33702.38,982,9523.22
2018-01,South,Product A,55432.04,836,13494.06
2024-12,North,Product E,46496.88,912,5626.38
2018-09,East,Product B,74384.72,839,19034.02
2025-07,West,Product B,43739.88,615,4550.97
2020-01,South,Product B,39111.69,859,6034.81
2020-05,North,Product A,32957.39,760,9239.03
2024-04,South,Product C,34561.24,429,7507.16
2018-07,East,Product A,36789.79,924,9336.23
2024-08,East,Product B,92594.34,871,26724.73
2022-07,South,Product A,62924.73,938,13911.72
2020-06,North,Product D,56100.56,932,8002.23
2025-07,West,Product D,48346.94,973,12943.12
2022-03,South,Product C,41995.71,953,8168.99
2023-12,West,Product A,46049.15,740,12003.89
2025-06,North,Product B,68905.55,761,17056.66
2020-09,North,Product D,29955.96,1125,3053.87
2020-02,Central,Product B,55191.01,830,8284.22
2024-07,South,Product A,39756.87,623,8482.07
2025-05,West,Product B,45085.89,869,12662.52
2018-10,Central,Product E,58714.1,1220,12244.76
2019-03,East,Product A,64300.32,726,18502.91
2019-05,South,Product A,67293.06,855,19528.95
2024-06,South,Product A,53117.2,669,13901.96
2025-05,West,Product E,54452.41,757,12718.06
2024-10,East,Product D,49108.36,1137,10808.86
2023-04,East,Product D,29035.8,1034,7278.35
2020-08,West,Product D,41988.18,1025,11018.08
2020-05,South,Product A,67313.52,775,12992.1
2024-06,South,Product D,54711.37,763,11637.24
2022-01,East,Product B,76141.79,759,17111.2
2019-12,North,Product C,43504.26,1061,10139.53
2025-05,West,Product D,39440.09,705,10005.17
2019-12,East,Product D,68000.68,745,13323.61
2024-02,West,Product D,25672.01,464,7159.25
2024-08,Central,Product C,39843.72,496,7498.63
2019-06,Central,Product D,50078.32,681,5605.39
2021-11,West,Product B,42598.5,355,9033.47
2020-02,Central,Product D,23500.82,655,6295.05
2021-10,West,Product A,33693.99,796,7209.9
2024-05,Central,Product C,40263.03,360,6757.29
2022-10,Central,Product C,91095.23,1224,26424.67
2023-08,East,Product A,83692.82,911,19078.14
2020-03,South,Product E,48898.79,757,9070.94
2018-07,South,Product A,59852.99,750,7833.68
2019-07,East,Product B,59482.21,868,17807.86
2024-11,Central,Product E,47249.23,935,5604.79
2020-11,North,Product E,20341.97,1005,5665.18
2019-03,South,Product E,58014.7,867,7962.06
2021-12,South,Product C,43747.1,717,9767.81
2020-02,South,Product B,36166.05,985,9442.35
2020-06,South,Product D,45752.45,987,11614.26
2024-05,Central,Product E,78919.24,800,13694.32
2019-02,North,Product E,27347.6,944,5072.87
2022-10,North,Product B,28693.38,830,5419.57
2019-03,North,Product A,42714.57,420,11539.76
2024-10,Central,Product C,60284.24,830,13647.13
2018-08,East,Product A,42405.95,991,12352.52
2018-03,North,Product D,74103.39,690,18143.15
2018-03,North,Product E,52382.97,596,8015.05
2019-05,North,Product A,38817.27,785,11403.14
2021-01,East,Product E,54100.75,308,13658.27
2021-03,North,Product B,50121.76,697,12404.25
2022-06,West,Product C,50789.33,832,8002.78
2018-10,West,Product E,46865.81,1097,14000.42
2021-01,Central,Product D,51667.25,786,12904.69
2024-02,East,Product B,37702.36,671,10328.81
2025-03,East,Product A,39510.22,560,6167.58
2024-05,East,Product A,62478.47,600,15883.73
2023-12,South,Product C,60199.39,1022,16569.62
2022-10,South,Product B,53540.05,757,13602.61
2024-06,North,Product A,43523.52,467,8235.76
2018-01,East,Product E,42528.09,664,6079.25
2021-06,West,Product E,40005.24,1131,11119.34
2023-02,Central,Product B,63575.9,974,13751.76
2019-01,East,Product C,70177.74,570,7934.12
2022-12,East,Product B,86904.4,521,24083.98
2022-12,East,Product E,61485.23,1231,14409.65
2023-03,North,Product C,25624.75,335,6130.56
2025-07,Central,Product C,66166.38,823,16840.03
2023-10,South,Product B,46848.69,670,7185.57
2024-02,North,Product A,54798.32,988,5495.69
2021-01,Central,Product D,91788.68,996,15273.78
2022-08,North,Product C,53912.15,676,9598.52
2023-06,North,Product D,89377.09,932,22210.14
2019-11,West,Product B,45261.78,771,7889.55
2018-03,North,Product E,45123.05,746,7553.76
2023-04,East,Product D,59002.44,695,11072.51
2025-05,West,Product D,63475.19,1060,8180.23
2025-04,East,Product E,28688.22,914,5276.61
2022-09,South,Product E,44059.91,842,5528.77
2024-02,North,Product A,34517.94,1095,9510.26
2024-02,South,Product C,49105.85,1189,10977.43
2019-12,West,Product B,59841.19,723,16332.74
2021-04,East,Product E,59602.12,549,7169.04
2020-01,South,Product E,63220.23,893,12254.83
2024-06,South,Product B,24626.21,718,6702.58
2024-05,Central,Product B,31054.84,840,9188.74
2018-10,East,Product E,48673.92,414,8573.63
2021-11,South,Product B,72790.67,946,8560.26
2021-12,West,Product A,52092.15,944,13319.74
2021-08,Central,Product C,39241.9,521,6310.6
2021-06,Central,Product A,52798.77,1022,9325.85
2021-10,West,Product A,51671.8,1375,10243.77
2022-05,Central,Product A,50468.22,1223,8425.6
2021-02,Central,Product E,56132.93,712,9495.57
2020-02,Central,Product C,67902.03,618,19328.64
2018-11,South,Product C,56265.22,818,11283.67
2020-01,West,Product E,73475.66,677,11188.35
2020-08,North,Product B,80893.14,837,9176.08
2024-10,Central,Product C,52797.59,845,6080.74
2022-12,Central,Product E,56440.56,838,11488.06
2023-01,West,Product E,66649.55,666,10507.45
2020-03,East,Product D,25392.97,734,5186.62
2023-02,West,Product E,24842.77,596,5651.0
2022-10,North,Product C,61244.68,704,6861.25
2021-11,East,Product B,51338.14,1096,9552.95
2021-04,Central,Product A,73857.22,707,11364.63
2022-03,North,Product B,35914.81,543,9719.82
2023-02,Central,Product C,28442.69,544,6470.51
2021-11,South,Product D,55821.12,1111,14019.76
2018-11,East,Product C,41316.7,823,10862.86
2022-07,Central,Product B,46771.99,512,6623.71
2019-08,North,Product A,66945.63,907,19364.5
2024-04,East,Product A,35073.84,795,6779.19
2023-09,South,Product B,68427.0,505,7563.95
2020-06,North,Product D,50599.86,409,8875.44
2022-02,Central,Product E,30922.53,853,6140.28
2025-08,South,Product D,43681.55,934,10184.06
2020-07,West,Product A,75147.99,1031,11189.49
2021-05,South,Product D,63121.32,735,7830.69
2020-12,East,Product D,41484.73,674,12030.29
2021-11,Central,Product A,79737.7,1278,21434.24
2025-03,West,Product D,52397.54,861,8012.2
2023-07,North,Product A,36413.99,1130,4472.98
2021-04,Central,Product C,36564.67,951,10652.28
2021-01,East,Product A,60465.62,1064,17265.07
2018-07,South,Product C,46731.97,761,7548.69
2023-08,South,Product D,48166.97,1042,12379.44
2024-12,Central,Product D,49017.14,838,6108.03
2021-05,North,Product C,40055.15,682,9426.46
2020-08,West,Product D,53301.79,513,14306.68
2019-05,Central,Product B,52830.41,787,15001.48
2019-07,Central,Product E,60782.95,532,6958.11
2021-10,South,Product E,48780.87,946,7302.79
2023-06,Central,Product C,69774.44,952,11057.04
2024-02,Central,Product B,60772.68,947,12123.33
2025-03,Central,Product E,58912.93,896,15370.48
2024-10,South,Product D,60111.97,1022,7188.5
2019-01,South,Product D,47405.91,818,8520.79
2020-05,West,Product B,65050.47,837,10186.09
2023-11,North,Product C,57035.53,769,14231.97
2021-08,North,Product D,34631.03,621,7480.47
2019-10,East,Product A,59196.68,858,17339.79
2020-03,South,Product E,70658.96,540,13709.53
2018-08,West,Product B,50918.79,460,10719.12
2023-10,Central,Product A,36877.14,605,4372.85
2019-10,Central,Product D,40031.22,482,4302.28
2018-12,North,Product E,58595.39,772,13794.76
2023-12,West,Product B,68427.76,552,14521.91
2022-11,North,Product E,39621.04,897,8841.31
2018-05,East,Product E,37803.84,702,10629.13
2024-08,East,Product B,69901.13,646,18047.21
2022-11,North,Product E,50487.23,607,5752.56
2020-11,North,Product B,89014.13,592,21463.35
2018-01,East,Product E,82066.21,912,23940.25
2019-01,East,Product A,48484.3,931,11344.54
2023-03,East,Product C,84404.29,963,19964.17
